order_id,sku,qty,unit_price
1705,A-12,1,60.02
1705,A-10,2,102.78
1705,A-13,2,75.65
1706,A-13,2,80.18
1706,A-08,1,91.09
1706,A-07,1,113.72
1706,A-08,1,99.25
1707,A-04,1,54.47
1707,A-06,1,12.96
1708,A-11,1,12.69
1709,A-10,2,97.53
1709,A-01,1,39.52
1709,A-14,1,98.26
1709,A-20,1,118.37
1709,A-06,3,12.5
1710,A-17,1,115.83
1710,A-01,2,39.07
1711,A-19,1,111.31
1711,A-05,1,74.54
1711,A-02,2,23.25
1711,A-07,1,111.76
1711,A-03,1,18.46
1712,A-20,1,119.65
1712,A-14,1,94.64
1712,A-12,1,60.9
1712,A-02,1,21.8
1713,A-10,1,101.68
1713,A-16,1,35.52
1713,A-06,1,15.13
1713,A-16,2,38.24
1713,A-11,1,13.44
1714,A-15,1,92.06
1714,A-14,2,95.23
1714,A-11,1,14.01
1714,A-04,1,55.27
1715,A-10,3,97.25
1715,A-09,1,72.4
1715,A-12,2,61.72
1716,A-14,1,100.42
1716,A-01,1,38.79
1717,A-20,1,118.76
1717,A-14,2,101.62
1717,A-03,1,23.67
1717,A-07,1,113.45
1717,A-07,2,110.58
1718,A-15,1,93.32
1718,A-16,1,38.63
1718,A-17,1,115.47
1719,A-04,2,58.18
1719,A-07,1,105.62
1720,A-19,1,101.13
1720,A-04,2,55.71
1720,A-06,1,15.76
1720,A-17,1,114.03
1720,A-07,1,113.98
1721,A-09,1,72.46
1721,A-19,1,105.08
1721,A-06,2,13.63
1721,A-04,1,51.97
1721,A-11,1,13.45
1722,A-18,1,19.93
1723,A-07,1,109.91
1723,A-07,1,119.04
1723,A-05,2,72.83
1724,A-08,2,97.33
1724,A-15,1,96.42
1724,A-17,1,110.46
1724,A-05,2,72.65
1724,A-20,1,113.91
1725,A-13,1,79.33
1725,A-04,1,54.39
1725,A-09,1,71.01
1726,A-08,1,94.77
1726,A-01,1,35.87
1727,A-08,1,91.3
1727,A-10,1,101.58
1728,A-13,2,79.32
1728,A-17,1,110.01
1728,A-01,1,40.47
1728,A-08,1,91.2
1729,A-10,1,100.13
1729,A-19,3,104.35
1729,A-14,1,104.84
1730,A-10,1,98.92
1731,A-09,2,75.02
1731,A-14,3,101.28
1731,A-13,3,78.63
1731,A-06,1,12.45
1731,A-19,1,104.66
1732,A-02,2,22.45
1732,A-08,1,89.73
1732,A-02,2,21.99
1733,A-07,1,111.41
1734,A-05,1,73.37
1734,A-16,3,36.75
1735,A-12,1,60.53
1735,A-03,2,20.93
1735,A-17,3,117.72
1735,A-07,2,107.37
1735,A-10,1,97.84
1736,A-13,1,81.36
1737,A-02,1,25.65
1737,A-05,1,72.95
1738,A-10,1,105.22
1738,A-01,2,37.93
1738,A-06,2,15.18
1738,A-11,2,13.68
1738,A-02,2,23.82
1739,A-01,1,38.72
1740,A-01,1,38.39
1740,A-08,1,90.99
1740,A-17,2,110.34
1740,A-15,1,97.1
1741,A-16,2,39.77
1742,A-13,1,77.67
1742,A-11,1,16.11
1742,A-19,2,108.78
1743,A-17,1,110.62
1743,A-11,3,13.15
1743,A-05,1,73.79
1743,A-16,2,35.27
1744,A-13,2,76.23
1744,A-09,2,73.06
1744,A-17,2,109.22
1744,A-20,1,119.07
1745,A-17,2,115.2
1746,A-12,2,62.65
1747,A-10,2,97.2
1747,A-02,2,20.05
1747,A-04,2,56.23
1748,A-04,3,58.93
1748,A-03,1,21.82
1748,A-20,1,122.06
1749,A-13,1,78.34
1749,A-08,1,95.88
1750,A-06,1,15.03
1750,A-04,1,54.46
1750,A-16,1,38.95
1750,A-13,2,76.97
1751,A-07,1,112.38
1751,A-07,1,113.51
1752,A-17,1,105.7
1752,A-06,1,14.91
1753,A-06,1,13.63
1753,A-08,1,95.53
1753,A-16,2,38.04
1754,A-02,2,19.38
1755,A-01,1,40.75
1755,A-04,2,52.3
1755,A-02,2,21.02
1755,A-20,1,121.33
1755,A-16,2,34.6
1756,A-04,1,54.69
1756,A-07,1,106.05
1756,A-14,2,103.98
1756,A-09,1,72.46
1756,A-01,1,37.48
1757,A-13,1,78.77
1757,A-03,2,23.82
1757,A-04,1,54.44
1757,A-04,3,53.4
1758,A-12,1,57.53
1758,A-20,2,118.23
1758,A-15,2,96.06
1759,A-04,1,55.36
1759,A-13,1,79.27
1759,A-10,1,97.05
1759,A-17,1,111.95
1759,A-14,1,96.96
1760,A-10,2,97.74
1760,A-13,1,76.07
1760,A-10,2,96.95
1760,A-14,1,98.98
1761,A-08,1,94.27
1761,A-18,2,20.07
1761,A-16,2,36.88
1761,A-11,2,15.15
1762,A-05,1,69.14
1762,A-05,2,77.97
1762,A-01,1,40.37
1763,A-18,1,18.05
1764,A-04,2,51.55
1765,A-05,2,70.49
1766,A-09,2,71.82
1766,A-08,1,91.69
1766,A-20,2,118.43
1766,A-08,1,94.1
1766,A-06,1,13.13
1767,A-20,2,116.97
1767,A-07,1,113.25
1767,A-03,2,23.79
1767,A-05,1,74.46
1768,A-11,1,13.74
1769,A-13,1,79.83
1769,A-02,2,23.29
1769,A-14,1,106.57
1770,A-11,1,14.41
1770,A-03,3,23.85
1771,A-07,1,110.71
1771,A-02,1,23.72
1772,A-16,2,37.92
1773,A-15,1,98.65
1773,A-08,2,93.84
1774,A-01,1,38.13
1774,A-04,1,53.74
1774,A-06,1,14.3
1775,A-18,1,19.22
1775,A-06,1,12.61
1775,A-07,3,112.14
1776,A-12,1,59.62
1776,A-20,1,116.81
1776,A-18,1,17.61
1777,A-19,1,103.81
1777,A-01,2,40.98
1777,A-10,1,102.15
1778,A-18,1,19.86
1778,A-19,2,107.45
1778,A-05,1,72.08
1779,A-02,1,22.95
1779,A-04,1,55.31
1779,A-01,1,38.22
1779,A-19,2,110.1
1780,A-20,2,116.22
1780,A-11,1,14.56
1780,A-06,1,11.14
1781,A-05,1,71.1
1781,A-19,2,103.29
1781,A-02,2,22.2
1782,A-05,1,76.2
1783,A-18,1,20.63
1783,A-01,1,40.73
1783,A-03,2,21.42
1783,A-05,1,71.12
1784,A-18,1,20.48
1784,A-10,1,106.7
1785,A-04,1,53.88
1785,A-13,1,76.75
1785,A-16,1,38.51
1785,A-16,1,37.42
1785,A-05,1,74.17
1786,A-08,1,85.09
1787,A-19,2,109.12
1787,A-05,1,74.55
1787,A-17,2,111.17
1787,A-03,1,21.27
1787,A-19,3,105.42
1788,A-11,1,16.02
1788,A-08,2,92.34
1788,A-08,1,94.3
1788,A-01,1,39.36
1788,A-13,3,83.04
1789,A-09,1,71.02
1789,A-10,1,101.18
1789,A-14,1,104.8
1790,A-17,1,112.94
1790,A-08,3,91.24
1790,A-17,1,112.21
1790,A-09,3,73.14
1791,A-02,3,21.82
1792,A-07,1,110.25
1792,A-04,2,55.41
1793,A-07,1,113.14
1794,A-01,2,39.2
1795,A-01,3,37.11
1795,A-16,1,37.87
1795,A-14,2,98.07
1795,A-04,1,54.62
1795,A-12,2,61.45
1796,A-09,1,76.61
1796,A-20,1,116.97
1797,A-11,2,14.38
1798,A-02,1,19.0
1798,A-15,2,93.22
1798,A-03,2,21.72
1799,A-17,1,112.41
1799,A-11,3,11.71
1799,A-10,2,99.65
1800,A-18,1,17.61
1801,A-06,2,12.62
1801,A-12,1,63.09
1801,A-02,1,20.26
1802,A-07,1,109.5
1802,A-14,1,102.34
1803,A-10,3,101.05
1803,A-05,1,71.15
1803,A-15,2,94.17
1803,A-18,2,19.66
1803,A-08,1,92.12
1804,A-12,1,59.88
1804,A-01,1,39.08
1805,A-13,2,74.26
1805,A-05,2,73.93
1805,A-19,1,103.87
1806,A-09,2,70.69
1806,A-12,1,57.75
1806,A-09,1,73.7
1806,A-18,1,20.28
1806,A-11,1,13.2
1807,A-20,1,120.69
1807,A-09,2,75.66
1807,A-08,3,90.62
1807,A-15,2,95.36
1808,A-20,2,118.75
1809,A-16,1,36.31
1810,A-17,2,113.95
1810,A-01,2,39.74
1811,A-11,2,17.13
1811,A-17,2,117.28
1811,A-10,1,95.22
1812,A-16,1,34.51
1812,A-17,3,111.16
1813,A-19,2,100.4
1813,A-19,1,107.13
1813,A-10,1,101.63
1813,A-05,2,75.14
1814,A-13,1,73.88
1814,A-05,1,74.87
1814,A-06,3,11.89
1814,A-01,3,39.68
1814,A-10,1,97.22
1815,A-02,1,20.7
1815,A-12,1,62.05
1815,A-04,1,55.25
1815,A-13,1,80.82
1815,A-17,1,112.54
1816,A-18,1,16.77
1816,A-20,1,114.56
1816,A-04,2,53.1
1816,A-01,1,37.86
1817,A-07,1,116.53
1817,A-04,1,56.69
1817,A-12,1,57.85
1818,A-15,1,98.91
1819,A-07,1,113.33
1819,A-18,1,19.08
1820,A-03,1,25.28
1820,A-05,1,73.84
1821,A-18,2,20.1
1821,A-20,1,112.9
1821,A-14,3,101.27
1821,A-15,1,95.43
1822,A-10,1,104.66
1822,A-19,1,105.9
1822,A-05,1,73.42
1823,A-01,2,39.46
1823,A-15,1,93.0
1823,A-14,3,96.84
1823,A-19,1,99.3
1824,A-13,1,80.61
1824,A-08,2,94.86
1824,A-13,1,81.07
1824,A-15,1,98.88
1825,A-13,1,76.59
1825,A-20,3,120.05
1825,A-08,1,87.93
1825,A-09,2,74.65
1825,A-19,1,103.06
1826,A-01,2,39.9
1826,A-03,1,21.98
1826,A-03,2,21.91
1826,A-14,1,109.46
1826,A-20,1,115.23
1827,A-19,1,102.29
1827,A-19,2,110.17
1827,A-05,1,75.8
1827,A-16,2,36.77
1827,A-09,1,69.01
1828,A-18,1,18.45
1828,A-18,1,22.0
1829,A-01,1,38.64
1829,A-19,1,102.63
1829,A-03,1,21.97
1829,A-06,1,13.79
1830,A-10,3,104.18
1831,A-07,2,113.35
1831,A-09,1,77.83
1831,A-12,1,58.9
1831,A-09,1,73.89
1831,A-20,1,110.14
1832,A-12,2,59.19
1832,A-05,2,76.31
1832,A-10,1,103.62
1833,A-14,1,102.56
1833,A-17,2,110.78
1833,A-13,1,77.78
1833,A-18,1,16.82
1833,A-18,1,19.35
1834,A-14,1,102.57
1834,A-07,1,113.26
1834,A-08,2,91.68
1835,A-02,2,19.65
1835,A-06,1,15.44
1835,A-05,1,75.35
1835,A-04,2,53.78
1835,A-02,1,23.69
1836,A-04,2,57.05
1837,A-12,1,61.01
1837,A-19,2,104.59
1837,A-10,1,98.74
1837,A-06,1,15.75
1838,A-10,2,97.51
1838,A-08,1,91.45
1838,A-01,2,39.33
1839,A-14,1,102.16
1839,A-06,1,17.25
1839,A-15,1,95.45
1840,A-12,1,59.45
1840,A-09,1,72.48
1841,A-03,1,21.65
1841,A-18,1,22.08
1841,A-17,3,115.23
1841,A-10,2,105.15
1841,A-02,3,22.23
1842,A-11,1,13.81
1842,A-07,1,114.52
1842,A-06,2,13.61
1842,A-14,1,96.94
1842,A-01,1,40.56
1843,A-14,1,101.68
1843,A-08,2,92.92
1843,A-02,1,18.74
1843,A-08,1,89.43
1844,A-07,1,111.38
1844,A-17,1,104.85
1844,A-03,1,20.95
1845,A-15,2,93.29
1845,A-20,2,122.84
1845,A-04,1,54.41
1845,A-01,1,42.86
1845,A-15,2,92.91
1846,A-03,2,20.23
1846,A-01,1,39.75
1846,A-08,1,93.04
1846,A-17,1,121.7
1847,A-18,1,18.57
1847,A-04,2,54.64
1847,A-17,1,114.95
1847,A-05,1,70.99
1847,A-03,1,22.67
1848,A-15,1,92.66
1849,A-13,1,76.82
1849,A-19,1,106.12
1849,A-13,1,77.6
1849,A-12,1,60.58
1850,A-15,1,94.32
1850,A-19,2,100.75
1850,A-16,1,37.0
1850,A-08,2,86.16
1851,A-17,1,114.36
1851,A-18,2,21.59
1851,A-19,1,103.54
1852,A-14,1,100.39
1852,A-09,1,73.61
1852,A-01,2,36.87
1853,A-08,1,94.41
1853,A-02,1,21.13
1853,A-14,1,98.4
1853,A-15,3,96.94
1854,A-18,1,21.01
1854,A-06,1,15.82
1855,A-15,1,94.51
1855,A-20,1,115.74
1855,A-10,2,101.76
1856,A-08,1,85.11
1856,A-20,1,116.65
1857,A-15,1,90.97
1857,A-13,1,81.28
1857,A-05,1,75.02
1857,A-14,2,94.7
1857,A-02,2,20.34
1858,A-05,1,73.71
1858,A-12,1,58.37
1858,A-10,1,102.95
1858,A-08,1,92.78
1859,A-13,2,76.87
1859,A-04,1,53.72
1859,A-06,2,11.75
1860,A-10,1,93.08
1861,A-08,1,96.51
1861,A-16,1,39.29
1861,A-05,1,72.35
1861,A-18,1,20.5
1861,A-20,2,116.68
1862,A-13,1,75.58
1862,A-06,1,15.15
1862,A-01,1,38.74
1862,A-04,2,55.78
1863,A-02,2,23.38
1863,A-15,1,95.57
1863,A-20,2,126.05
1863,A-12,1,58.65
1864,A-20,1,118.32
1864,A-20,2,115.5
1864,A-10,1,101.81
1865,A-12,1,59.09
1865,A-09,1,72.59
1865,A-14,2,101.36
1865,A-19,3,107.35
1865,A-07,1,119.62
1866,A-18,1,16.47
1866,A-02,1,21.15
1866,A-01,1,38.03
1866,A-10,2,104.24
1867,A-04,1,55.48
1868,A-12,3,60.08
1868,A-01,1,38.85
1868,A-15,3,97.14
1868,A-18,1,19.45
1868,A-06,1,13.49
1869,A-04,1,55.55
1869,A-09,3,70.73
1869,A-16,1,36.6
1870,A-08,3,92.16
1870,A-17,1,114.95
1870,A-17,2,116.82
1870,A-18,2,18.14
1871,A-15,1,93.58
1871,A-14,3,97.83
1871,A-16,1,39.3
1871,A-14,1,98.94
1872,A-18,1,16.3
1872,A-02,1,20.5
1872,A-20,1,115.78
1872,A-15,2,91.26
1873,A-08,2,92.66
1873,A-03,1,23.26
1874,A-07,1,113.94
1875,A-12,1,63.01
1875,A-08,3,89.05
1876,A-19,1,106.79
1876,A-11,2,14.03
1876,A-13,1,74.58
1876,A-08,1,91.95
1876,A-07,2,111.07
1877,A-18,1,16.65
1877,A-10,1,104.39
1878,A-17,1,116.46
1878,A-13,1,81.67
1878,A-15,1,96.75
1879,A-13,1,78.72
1879,A-19,1,105.84
1879,A-05,1,75.82
1880,A-05,3,73.96
1880,A-17,2,111.07
1880,A-03,1,22.12
1880,A-06,1,11.03
1880,A-14,1,100.64
1881,A-17,1,113.94
1881,A-20,2,119.14
1881,A-06,1,14.91
1881,A-01,1,40.38
1881,A-07,1,106.51
1882,A-06,1,13.69
1882,A-02,1,21.29
1882,A-15,1,97.74
1883,A-03,1,22.29
1883,A-10,2,98.52
1883,A-12,1,60.71
1883,A-18,1,19.6
1884,A-04,1,52.04
1884,A-18,1,17.73
1884,A-12,1,59.19
1884,A-17,1,111.15
1884,A-09,1,72.41
1885,A-06,2,14.54
1885,A-12,1,59.69
1886,A-08,1,90.57
1886,A-02,3,20.75
1886,A-04,1,53.2
1887,A-03,1,21.35
1887,A-11,2,16.83
1888,A-13,2,78.94
1888,A-20,1,119.72
1888,A-05,1,72.71
1889,A-08,1,96.27
1889,A-03,1,21.36
1889,A-14,1,99.52
1890,A-16,1,37.85
1891,A-11,1,17.46
1891,A-04,2,53.95
1892,A-19,1,106.66
1893,A-13,2,74.79
1894,A-04,1,56.34
1894,A-10,1,103.34
1894,A-03,1,23.12
1895,A-07,1,109.43
1895,A-19,1,103.04
1895,A-08,1,92.44
1895,A-10,1,104.11
1895,A-17,1,118.03
1896,A-13,1,74.77
1896,A-20,1,112.77
1897,A-11,1,15.31
1897,A-18,1,17.35
1898,A-13,1,74.06
1898,A-16,1,39.07
1898,A-06,1,14.56
1898,A-08,2,93.73
1899,A-06,1,13.37
1899,A-05,1,72.15
1900,A-12,1,60.25
1900,A-17,1,109.42
1900,A-13,1,78.47
1901,A-12,1,60.19
1902,A-08,2,88.29
1902,A-07,1,115.6
1903,A-01,2,36.82
1903,A-12,2,60.62
1903,A-02,1,21.29
1903,A-15,2,92.35
1904,A-02,1,22.48
1904,A-05,2,75.62
1904,A-09,1,70.29
1904,A-19,2,104.53
1904,A-15,2,93.88
1905,A-08,1,85.19
1905,A-15,3,96.41
1906,A-08,1,89.48
1906,A-18,1,20.31
1906,A-09,1,73.87
1907,A-14,2,104.32
1907,A-15,1,96.4
1908,A-13,2,80.6
1908,A-15,1,93.72
1908,A-18,2,17.64
1909,A-18,1,18.61
1910,A-14,1,102.1
1910,A-11,1,14.59
1910,A-13,1,76.99
1910,A-07,1,109.85
1911,A-19,1,106.25
1911,A-09,2,74.12
1911,A-07,1,114.36
1912,A-12,2,58.0
1913,A-08,1,94.09
1914,A-14,1,98.46
1914,A-02,1,23.12
1915,A-04,1,54.06
1915,A-19,1,104.05
1916,A-02,3,21.75
1916,A-08,2,93.02
1916,A-19,1,102.34
1917,A-07,2,112.31
1917,A-05,1,70.36
1918,A-06,1,13.2
1918,A-18,2,20.46
1919,A-05,2,74.22
1919,A-16,1,37.36
1919,A-01,2,38.12
1919,A-19,2,110.94
1920,A-10,1,104.42
1920,A-20,1,115.8
1920,A-14,3,95.73
1920,A-12,2,59.92
1921,A-12,3,61.18
1921,A-08,2,93.6
1921,A-03,1,21.36
1921,A-02,1,20.85
1922,A-09,1,69.25
1923,A-03,2,21.64
1923,A-04,1,53.89
1923,A-10,1,104.81
1924,A-03,2,20.92
1924,A-09,1,69.48
1925,A-17,1,110.85
1926,A-07,2,117.31
1926,A-07,2,117.29
1926,A-08,2,97.79
1926,A-08,2,89.19
1927,A-13,1,80.34
1927,A-15,2,99.6
1927,A-06,1,17.26
1927,A-16,1,37.18
1927,A-15,1,96.21
1928,A-16,1,36.97
1928,A-11,1,18.46
1928,A-07,1,117.66
1928,A-17,1,116.08
1928,A-13,3,79.33
1929,A-03,2,23.14
1930,A-13,1,80.36
1930,A-14,1,100.43
1931,A-18,1,21.13
1931,A-16,1,35.9
1931,A-15,1,96.55
1931,A-08,1,91.56
1931,A-15,1,95.71
1932,A-11,1,12.73
1932,A-05,1,73.36
1932,A-01,1,37.41
1932,A-11,2,13.8
1933,A-09,1,72.3
1933,A-01,2,37.81
1933,A-06,1,13.49
1933,A-08,1,93.25
1933,A-20,1,117.52
1934,A-17,1,112.87
1934,A-14,2,99.22
1934,A-10,2,101.32
1935,A-05,2,72.88
1935,A-13,3,75.99
1936,A-11,1,13.18
1936,A-18,1,18.41
1936,A-02,1,20.82
1936,A-16,1,37.55
1936,A-02,1,20.47
1937,A-10,1,100.18
1938,A-08,1,94.51
1938,A-08,1,92.05
1938,A-05,1,71.64
1938,A-12,1,57.63
1938,A-07,2,110.68
1939,A-18,1,18.08
1939,A-14,1,98.85
1940,A-17,1,114.02
1941,A-20,2,116.95
1941,A-02,2,22.21
1941,A-16,2,36.82
1941,A-15,2,96.6
1942,A-14,1,100.96
1942,A-16,1,36.46
1943,A-09,1,70.65
1943,A-16,1,37.36
1943,A-04,1,54.65
1944,A-14,1,101.33
1944,A-03,1,20.88
1945,A-09,1,71.84
1945,A-17,1,114.09
1945,A-14,1,99.08
1945,A-17,1,112.26
1946,A-08,1,91.64
1946,A-16,1,37.89
1946,A-16,1,36.26
1946,A-19,2,97.74
1946,A-15,1,96.98
1947,A-10,1,102.42
1947,A-08,1,86.8
1947,A-13,2,73.86
1947,A-05,1,73.85
1947,A-12,2,58.22
1948,A-19,2,102.56
1948,A-12,1,60.36
1948,A-06,2,14.01
1949,A-10,1,95.46
1950,A-16,2,36.28
1950,A-04,1,52.46
1950,A-02,1,20.31
1951,A-12,1,63.07
1952,A-08,1,92.31
1952,A-03,2,20.44
1952,A-02,1,22.04
1952,A-19,1,110.75
1952,A-08,1,92.26
1953,A-16,2,35.04
1953,A-16,3,39.59
1953,A-11,2,14.26
1953,A-02,1,21.38
1953,A-17,2,115.75
1954,A-04,2,54.14
1954,A-16,1,36.64
1954,A-18,2,20.0
1955,A-14,1,103.63
1955,A-13,2,71.7
1956,A-19,2,105.09
1956,A-01,1,37.96
1956,A-08,1,93.37
1957,A-08,1,87.37
1958,A-10,3,95.93
1959,A-02,2,21.65
1959,A-04,1,52.03
1959,A-18,1,20.79
1960,A-19,2,111.55
1960,A-16,2,37.6
1961,A-13,1,74.53
1962,A-03,1,22.99
1962,A-04,1,54.48
1962,A-05,1,73.73
1962,A-18,2,21.51
1963,A-12,2,59.72
1963,A-03,2,21.33
1963,A-18,1,18.85
1963,A-13,1,77.28
1963,A-15,2,96.82
1964,A-05,2,73.11
1964,A-19,2,102.85
1964,A-19,2,107.05
1964,A-06,2,11.98
1964,A-10,1,102.25
1965,A-01,2,35.33
1965,A-10,1,104.58
1965,A-09,2,74.89
1965,A-03,1,23.26
1965,A-15,1,89.5
1966,A-14,2,100.35
1966,A-15,1,96.61
1966,A-17,2,116.75
1966,A-18,1,18.38
1966,A-07,1,111.34
1967,A-18,1,17.71
1967,A-17,1,110.11
1967,A-15,1,100.94
1967,A-20,1,119.61
1967,A-20,1,113.37
1968,A-17,1,113.04
1968,A-01,1,37.46
1968,A-05,2,73.36
1968,A-17,1,114.74
1968,A-18,1,18.8
1969,A-03,1,22.89
1969,A-04,1,55.96
1970,A-11,2,13.36
1970,A-04,1,52.63
1970,A-06,1,14.07
1970,A-17,1,116.42
1970,A-19,1,96.49
1971,A-08,2,87.64
1971,A-07,1,106.43
1971,A-17,2,109.45
1971,A-15,1,91.84
1972,A-03,1,22.51
1972,A-06,1,11.96
1972,A-04,1,56.06
1972,A-18,1,19.2
1973,A-09,2,73.03
1973,A-04,2,56.3
1973,A-10,1,99.18
1974,A-02,1,21.77
1975,A-10,1,100.85
1975,A-05,2,72.99
1975,A-16,2,36.96
1976,A-07,2,109.17
1976,A-20,1,109.97
1976,A-04,1,57.69
1976,A-11,3,15.58
1976,A-08,1,87.84
1977,A-04,2,55.51
1978,A-13,1,76.09
1978,A-15,1,94.29
1978,A-17,1,116.45
1978,A-12,1,58.99
1978,A-14,1,98.34
1979,A-17,3,116.17
1980,A-03,1,22.93
1980,A-02,1,21.95
1980,A-17,1,111.2
1981,A-15,3,94.83
1981,A-09,1,72.85
1982,A-07,2,118.25
1982,A-07,1,111.71
1982,A-04,1,54.03
1982,A-15,3,99.47
1982,A-12,1,59.72
1983,A-19,1,109.33
1983,A-15,2,98.63
1983,A-08,1,91.13
1983,A-12,2,58.3
1984,A-07,1,115.35
1984,A-13,1,80.59
1984,A-19,2,103.84
1985,A-01,2,43.81
1986,A-09,2,73.58
1986,A-17,1,113.92
1986,A-04,2,52.98
1987,A-15,2,97.37
1987,A-17,1,110.63
1987,A-13,1,79.12
1988,A-03,1,23.29
1988,A-17,1,110.03
1988,A-18,1,19.91
1988,A-19,1,103.22
1988,A-18,1,18.2
1989,A-08,2,92.27
1989,A-11,1,14.7
1990,A-20,3,115.91
1990,A-14,1,103.12
1990,A-02,1,20.32
1990,A-04,3,53.03
1990,A-07,1,106.39
1991,A-16,1,36.15
1991,A-19,1,101.57
1991,A-01,1,38.61
1991,A-04,1,51.94
1992,A-19,1,104.6
1992,A-08,1,90.77
1992,A-01,1,39.01
1993,A-11,1,15.24
1994,A-19,3,105.76
1995,A-05,1,74.51
1995,A-11,1,15.59
1995,A-05,1,73.79
1996,A-15,2,97.03
1996,A-10,1,95.98
1996,A-16,1,35.4
1996,A-09,2,72.96
1996,A-07,1,110.59
1997,A-12,3,61.12
1997,A-08,1,88.37
1997,A-13,2,74.37
1998,A-11,1,14.86
1998,A-18,2,21.95
1998,A-08,2,86.29
1999,A-16,1,37.52
1999,A-19,1,109.11
1999,A-16,1,36.77
1999,A-09,1,68.44
2000,A-12,1,58.83
2000,A-19,1,99.26
2000,A-06,1,11.36
2000,A-12,1,58.21
2000,A-13,2,76.74
2001,A-05,2,74.55
2001,A-03,1,23.3
2002,A-01,1,39.17
2003,A-20,1,114.71
2003,A-02,2,21.24
2003,A-05,3,74.27
2003,A-09,1,73.14
2004,A-11,1,17.14
2004,A-14,1,100.76
2004,A-19,2,104.87
2004,A-03,2,20.81
2004,A-10,1,98.76
2005,A-05,1,73.21
2005,A-11,2,13.26
2005,A-09,2,70.11
2006,A-19,1,106.78
2006,A-09,1,72.77
2007,A-01,1,39.97
2007,A-03,3,22.84
2008,A-17,2,111.85
2008,A-11,1,14.61
2008,A-15,1,95.04
2009,A-08,1,88.29
2009,A-05,2,71.36
2009,A-20,1,111.48
2010,A-20,2,112.74
2010,A-03,1,22.14
2010,A-13,2,80.1
2010,A-11,1,16.89
2010,A-11,1,15.12
2011,A-16,1,36.51
2011,A-19,1,111.72
2012,A-01,2,40.32
2012,A-02,1,21.44
2012,A-13,1,71.43
2012,A-09,2,72.35
2013,A-02,1,20.42
2014,A-07,1,117.67
2014,A-09,2,71.2
2014,A-08,2,89.63
2015,A-13,1,73.04
2016,A-13,1,80.75
2016,A-14,1,99.07
2017,A-06,2,15.31
2017,A-18,2,19.52
2018,A-03,1,22.1
2018,A-15,1,92.36
2018,A-08,1,93.98
2019,A-17,2,111.76
2020,A-14,2,101.33
2020,A-11,2,17.04
2021,A-12,2,61.27
2021,A-13,2,73.5
2021,A-08,1,86.59
2022,A-08,2,90.15
2023,A-06,2,15.16
2024,A-13,2,75.25
2024,A-07,1,118.33
2024,A-18,2,19.58
2024,A-14,1,98.37
2025,A-07,1,116.82
2025,A-13,1,76.92
2025,A-16,2,39.72
2025,A-05,2,71.19
2025,A-16,3,37.89
2026,A-09,3,72.29
2026,A-01,1,36.43
2027,A-01,1,39.03
2027,A-16,2,33.17
2027,A-04,1,53.89
2028,A-15,2,96.45
2028,A-02,1,21.81
2028,A-20,1,115.69
2028,A-04,1,56.57
2028,A-01,1,38.44
2029,A-03,1,21.44
2029,A-15,2,94.03
2029,A-05,1,77.59
2029,A-08,1,96.25
2030,A-01,1,38.89
2030,A-01,1,38.16
2030,A-20,1,117.82
2030,A-17,1,106.72
2030,A-11,2,15.94
2031,A-02,1,19.13
2031,A-16,1,35.63
2032,A-03,3,23.12
2032,A-18,1,20.02
2033,A-08,2,89.31
2033,A-18,1,18.83
2033,A-06,1,16.26
2033,A-14,1,106.85
2033,A-18,1,16.56
2034,A-09,1,75.71
2034,A-17,1,112.08
2034,A-08,1,94.53
2035,A-20,1,117.29
2035,A-05,1,73.32
2035,A-19,1,109.12
2036,A-14,2,104.05
2037,A-04,3,56.15
2037,A-13,2,74.08
2037,A-18,2,22.46
2037,A-03,2,21.13
2038,A-09,1,72.63
2038,A-13,3,79.28
2038,A-20,1,115.93
2038,A-11,1,16.18
2038,A-04,1,55.67
2039,A-01,1,38.09
2039,A-10,1,101.14
2039,A-07,1,112.11
2039,A-05,2,74.7
2039,A-13,1,80.51
2040,A-16,1,36.85
2040,A-17,1,112.08
2040,A-04,2,55.81
2040,A-20,1,112.45
2041,A-13,1,79.51
2041,A-20,1,114.46
2041,A-11,1,12.37
2041,A-03,1,23.33
2042,A-16,2,37.8
2042,A-05,2,71.83
2042,A-03,1,23.35
2042,A-15,2,100.81
2042,A-16,1,36.93
2043,A-03,1,21.12
2044,A-18,1,18.62
2044,A-03,2,20.93
2045,A-08,1,91.22
2045,A-17,2,112.43
2045,A-07,2,112.91
2045,A-01,1,37.15
2046,A-09,1,70.47
2046,A-15,2,95.77
2046,A-15,1,96.62
2046,A-07,1,113.27
2047,A-13,1,75.7
2047,A-06,1,12.63
2048,A-02,1,20.7
2048,A-16,1,35.37
2049,A-15,2,95.48
2049,A-07,1,109.91
2050,A-17,1,112.31
2050,A-20,1,118.21
2050,A-13,1,73.86
2050,A-12,1,58.5
2050,A-15,1,92.79
2051,A-14,2,102.04
2051,A-14,1,101.71
2051,A-02,2,19.35
2051,A-13,1,77.3
2051,A-03,1,22.3
2052,A-07,1,110.98
2052,A-13,1,81.78
2053,A-06,1,13.21
2053,A-15,1,96.38
2053,A-19,1,106.65
2053,A-06,1,13.73
2053,A-12,1,62.46
2054,A-20,1,114.86
2054,A-01,1,38.41
2054,A-07,1,108.23
2055,A-15,1,95.71
