order_id,customer_id,order_ts,currency,total_amount
2074,193,2023-10-14T23:33:42,EUR,91.57
2075,101,2025-04-04T05:41:27,EUR,93.05
2076,77,2023-12-03T15:07:51,EUR,40.77
2077,249,2023-05-19T11:16:16,EUR,116.85
2078,109,2024-03-11T07:11:19,EUR,13.8
2079,227,2024-08-24T21:58:47,EUR,321.31
2080,17,2025-08-02T13:32:52,EUR,22.18
2081,148,2025-07-21T11:35:48,EUR,64.65
2082,232,2024-04-17T07:37:29,EUR,211.0
2083,159,2025-01-29T20:24:13,EUR,109.26
2084,228,2023-10-23T22:28:26,EUR,531.99
2085,180,2023-08-28T08:58:58,EUR,337.51
2086,135,2023-05-09T21:11:14,EUR,465.87
2087,28,2024-07-05T08:30:42,EUR,446.38
2088,235,2023-10-20T08:13:45,EUR,39.58
2089,5,2025-07-01T23:32:20,EUR,35.9
2090,94,2025-06-15T11:56:37,EUR,493.85
2091,96,2023-11-05T20:11:51,EUR,78.68
2092,64,2025-06-16T02:46:33,EUR,89.1
2093,38,2024-12-29T15:10:39,EUR,372.82
2094,220,2024-12-06T15:01:50,EUR,55.3
2095,136,2025-08-13T14:06:55,EUR,13.91
2096,104,2023-12-26T22:40:08,EUR,175.77
2097,194,2024-07-05T19:17:34,EUR,78.1
2098,178,2024-06-02T08:43:46,EUR,82.63
2099,49,2023-09-27T02:32:03,EUR,37.86
2100,126,2024-06-16T13:27:31,EUR,251.75
2101,78,2023-12-02T18:11:52,EUR,303.81
2102,169,2024-04-17T12:15:50,EUR,300.16
2103,190,2024-04-27T23:02:33,EUR,358.22
2104,149,2023-01-12T14:39:31,EUR,39.03
2105,140,2023-10-05T16:29:14,EUR,176.02
2106,232,2024-02-09T05:21:57,EUR,394.85
2107,13,2024-11-29T06:56:31,EUR,48.11
2108,95,2023-01-12T08:44:43,EUR,260.4
2109,226,2023-06-03T21:22:18,EUR,270.12
2110,10,2025-04-27T22:56:16,EUR,352.81
2111,168,2023-08-26T16:38:41,EUR,20.6
2112,183,2023-03-04T17:15:52,EUR,375.89
2113,153,2023-02-19T08:33:43,EUR,88.0
2114,59,2025-07-25T15:18:37,EUR,174.62
2115,124,2024-11-09T16:25:29,EUR,522.48
2116,217,2024-01-05T12:52:01,EUR,22.22
2117,22,2024-05-10T15:15:43,EUR,19.28
2118,179,2024-08-15T18:57:49,EUR,123.6
2119,113,2023-08-20T11:45:38,EUR,667.44
2120,122,2023-06-21T08:21:51,EUR,438.15
2121,222,2025-05-25T21:28:22,EUR,493.56
2122,39,2023-05-18T09:59:12,EUR,299.29
2123,12,2024-09-22T03:41:28,EUR,369.91
2124,175,2023-04-22T09:38:25,EUR,102.98
2125,149,2023-09-08T15:15:24,EUR,244.54
2126,149,2024-04-24T13:39:09,EUR,232.28
2127,136,2024-04-29T05:04:39,EUR,38.33
2128,238,2024-01-11T19:14:07,EUR,319.19
2129,86,2023-06-08T10:38:13,EUR,510.37
2130,235,2025-08-18T23:08:08,EUR,292.13
2131,22,2024-02-17T21:42:51,EUR,305.41
2132,29,2024-04-02T04:39:40,EUR,217.08
2133,210,2024-12-06T13:45:37,EUR,296.48
2134,29,2023-12-26T09:37:18,EUR,73.93
2135,180,2023-09-20T17:38:34,EUR,70.6
2136,50,2023-10-18T22:32:18,EUR,100.86
2137,151,2024-11-29T12:08:44,EUR,96.0
2138,22,2024-06-30T04:14:34,EUR,385.74
2139,165,2024-02-20T14:31:19,EUR,412.3
2140,3,2025-03-21T04:49:02,EUR,207.84
2141,118,2023-05-06T08:51:30,EUR,442.74
2142,23,2023-03-10T20:44:12,EUR,99.24
2143,30,2024-12-30T09:18:35,EUR,360.56
2144,111,2023-04-17T07:15:36,EUR,432.32
2145,128,2023-07-09T23:23:26,EUR,268.64
2146,136,2024-04-08T21:03:11,EUR,23.01
2147,72,2024-01-19T08:25:40,EUR,75.14
2148,3,2023-09-27T19:58:31,EUR,203.88
2149,227,2023-08-28T10:17:35,EUR,273.24
2150,106,2023-03-07T03:15:45,EUR,44.36
2151,235,2024-12-12T21:58:23,EUR,425.44
2152,46,2023-01-27T02:02:02,EUR,404.31
2153,66,2024-08-01T08:34:48,EUR,246.41
2154,112,2023-05-07T08:27:56,EUR,409.81
2155,137,2023-09-17T23:10:13,EUR,417.8
2156,234,2024-06-30T08:29:13,EUR,770.36
2157,58,2023-07-21T21:23:01,EUR,354.8
2158,12,2024-07-02T09:13:49,EUR,300.13
2159,14,2024-03-07T07:20:20,EUR,350.81
2160,121,2024-12-18T09:35:06,EUR,253.96
2161,144,2023-03-19T23:56:53,EUR,187.54
2162,56,2023-04-12T21:59:46,EUR,266.98
2163,101,2024-05-30T18:54:38,EUR,494.99
2164,125,2025-07-01T22:30:27,EUR,147.3
2165,20,2024-07-10T13:05:27,EUR,372.74
2166,246,2024-09-29T10:19:05,EUR,409.85
2167,37,2023-12-04T15:10:29,EUR,20.75
2168,213,2023-04-04T10:47:17,EUR,50.81
2169,232,2023-06-09T23:32:36,EUR,337.66
2170,202,2024-06-12T16:11:25,EUR,90.53
2171,4,2024-10-05T14:46:16,EUR,246.89
2172,173,2024-08-30T14:28:19,EUR,78.49
2173,221,2025-05-11T06:09:17,EUR,608.04
2174,3,2023-04-27T23:57:11,EUR,299.6
2175,229,2025-05-19T02:58:23,EUR,187.68
2176,186,2025-02-06T16:44:35,EUR,378.59
2177,132,2024-04-29T01:29:33,EUR,411.26
2178,24,2023-10-07T07:41:17,EUR,722.37
2179,82,2024-02-22T08:23:46,EUR,95.77
2180,159,2024-09-15T20:02:03,EUR,271.63
2181,147,2024-07-25T04:53:18,EUR,368.81
2182,110,2024-01-29T11:44:23,EUR,450.8
2183,109,2023-07-01T07:00:45,EUR,97.48
2184,58,2024-01-02T02:44:46,EUR,211.54
2185,100,2025-05-08T10:47:27,EUR,319.67
2186,19,2023-05-15T04:01:51,EUR,417.86
2187,173,2025-02-19T02:11:02,EUR,230.0
2188,113,2025-04-30T10:09:36,EUR,606.38
2189,146,2023-04-03T13:24:03,EUR,704.85
2190,113,2023-08-11T11:14:02,EUR,242.96
2191,220,2025-04-20T18:07:54,EUR,103.91
2192,47,2025-01-08T23:37:28,EUR,503.41
2193,118,2025-05-23T04:06:04,EUR,576.42
2194,161,2025-01-15T13:22:24,EUR,458.75
2195,198,2024-07-09T15:06:43,EUR,276.85
2196,148,2023-08-07T19:20:15,EUR,397.79
2197,47,2023-07-01T16:26:45,EUR,633.55
2198,47,2024-03-15T02:07:06,EUR,13.94
2199,103,2024-04-10T21:32:56,EUR,374.78
2200,90,2025-02-06T08:18:12,EUR,287.33
2201,249,2023-06-01T14:45:07,EUR,585.02
2202,61,2024-06-25T16:17:13,EUR,32.1
2203,50,2024-03-25T14:02:42,EUR,294.13
2204,205,2024-09-25T21:40:58,EUR,439.7
2205,113,2025-08-12T06:58:05,EUR,74.61
2206,118,2024-05-20T14:01:41,EUR,107.58
2207,81,2025-05-18T17:10:04,EUR,362.04
2208,51,2023-06-08T00:59:32,EUR,117.68
2209,147,2024-04-07T03:27:37,EUR,87.19
2210,35,2023-12-04T14:22:17,EUR,175.75
2211,243,2023-04-06T03:40:52,EUR,572.38
2212,93,2024-08-27T06:40:19,EUR,228.68
2213,49,2024-12-07T19:46:12,EUR,681.55
2214,100,2024-02-26T12:59:49,EUR,761.87
2215,90,2025-06-18T19:56:51,EUR,24.26
2216,126,2024-04-01T19:15:50,EUR,207.76
2217,39,2023-06-06T02:23:30,EUR,103.79
2218,129,2024-06-18T19:04:24,EUR,316.44
2219,100,2025-02-10T03:36:37,EUR,210.61
2220,41,2023-05-13T03:19:17,EUR,234.08
2221,174,2025-03-29T23:37:31,EUR,159.02
2222,108,2024-05-29T16:54:19,EUR,56.52
2223,57,2023-03-10T08:32:30,EUR,457.39
2224,84,2023-02-05T01:17:11,EUR,138.93
2225,217,2025-08-08T04:37:55,EUR,502.56
2226,213,2023-11-18T00:43:09,EUR,324.86
2227,152,2024-10-25T09:05:45,EUR,365.16
2228,158,2023-09-08T10:07:17,EUR,556.58
2229,220,2023-01-01T05:27:55,EUR,407.32
2230,14,2023-10-30T11:16:25,EUR,26.06
2231,80,2024-04-12T04:33:57,EUR,23.58
2232,223,2024-08-31T10:41:45,EUR,245.71
2233,217,2025-06-20T16:41:41,EUR,352.43
2234,44,2023-01-07T13:14:48,EUR,21.0
2235,45,2024-04-09T06:36:19,EUR,244.05
2236,184,2025-01-28T02:39:38,EUR,529.46
2237,84,2023-01-10T07:38:33,EUR,77.76
2238,107,2024-12-09T03:23:36,EUR,275.33
2239,21,2023-02-28T04:40:35,EUR,34.89
2240,178,2023-08-29T21:01:20,EUR,423.67
2241,219,2023-06-28T15:00:22,EUR,107.73
2242,70,2025-06-15T11:46:22,EUR,294.05
2243,210,2024-11-11T23:13:35,EUR,302.66
2244,248,2025-04-28T13:59:38,EUR,247.22
2245,148,2023-05-29T13:04:23,EUR,264.65
2246,143,2023-12-21T17:06:55,EUR,275.2
2247,199,2025-07-06T01:08:36,EUR,285.96
2248,170,2025-02-02T23:11:21,EUR,655.47
2249,236,2023-11-18T06:40:55,EUR,312.23
2250,128,2024-08-23T01:13:28,EUR,31.02
2251,165,2024-09-15T17:15:37,EUR,131.72
2252,21,2023-11-21T14:40:17,EUR,240.86
2253,69,2023-11-15T10:20:06,EUR,192.57
2254,218,2023-07-03T11:10:28,EUR,122.92
2255,216,2023-06-11T19:45:28,EUR,549.26
2256,85,2025-01-04T13:58:23,EUR,214.6
2257,140,2023-10-14T03:37:28,EUR,313.42
2258,189,2023-03-04T12:54:12,EUR,341.36
2259,196,2024-08-06T14:17:34,EUR,115.42
2260,234,2023-12-08T07:31:18,EUR,38.74
2261,86,2024-11-19T18:17:04,EUR,275.11
2262,81,2024-08-07T22:22:15,EUR,258.99
2263,61,2024-03-06T11:10:52,EUR,559.26
2264,98,2023-07-22T00:54:17,EUR,174.21
2265,43,2023-09-14T22:05:28,EUR,160.25
2266,167,2025-05-24T08:05:04,EUR,116.37
2267,17,2025-08-09T23:01:53,EUR,629.13
2268,198,2024-01-03T17:01:33,EUR,510.73
2269,198,2023-06-07T12:26:09,EUR,33.74
2270,65,2024-04-18T11:13:24,EUR,484.59
2271,5,2024-02-12T12:45:53,EUR,732.09
2272,22,2023-11-06T11:09:35,EUR,226.18
2273,57,2024-09-26T21:59:29,EUR,434.8
2274,74,2025-06-25T13:28:47,EUR,344.86
2275,112,2024-12-05T23:37:57,EUR,540.58
2276,76,2023-10-12T08:23:10,EUR,336.13
2277,168,2025-06-23T00:39:01,EUR,339.27
2278,188,2024-08-30T15:03:22,EUR,228.48
2279,138,2024-04-07T21:25:54,EUR,506.87
2280,192,2024-09-25T07:04:18,EUR,292.44
2281,63,2024-11-20T04:08:31,EUR,454.48
2282,32,2024-03-04T13:03:02,EUR,54.7
2283,21,2024-02-25T08:49:23,EUR,51.24
2284,154,2025-05-30T14:53:50,EUR,367.01
2285,68,2023-12-02T14:51:25,EUR,358.01
2286,116,2025-08-21T16:14:13,EUR,365.51
2287,143,2025-05-14T00:40:23,EUR,71.06
2288,232,2023-05-21T16:24:52,EUR,117.35
2289,79,2023-08-16T18:22:13,EUR,90.85
2290,116,2023-10-01T01:49:01,EUR,235.94
2291,155,2024-03-30T06:00:28,EUR,100.2
2292,233,2025-03-18T06:39:53,EUR,383.52
2293,28,2023-05-15T10:42:32,EUR,533.95
2294,248,2023-05-28T15:35:35,EUR,382.43
2295,44,2024-01-06T10:20:16,EUR,200.24
2296,42,2025-04-29T18:09:38,EUR,89.52
2297,6,2023-01-27T08:26:27,EUR,95.62
2298,23,2024-04-22T09:01:12,EUR,177.33
2299,123,2023-09-27T10:19:29,EUR,406.29
2300,171,2023-06-27T13:44:36,EUR,247.0
2301,51,2024-02-08T02:44:26,EUR,382.32
2302,248,2023-01-15T05:20:07,EUR,107.52
2303,152,2024-10-04T07:19:23,EUR,61.34
2304,220,2024-01-07T22:14:00,EUR,281.59
2305,164,2024-04-21T08:16:20,EUR,520.73
2306,72,2025-04-08T09:07:02,EUR,78.93
2307,137,2024-02-19T14:58:22,EUR,147.76
2308,176,2023-03-30T10:16:07,EUR,187.23
2309,210,2023-03-26T17:55:53,EUR,132.35
2310,60,2024-02-22T12:32:19,EUR,192.44
2311,198,2024-08-20T02:06:03,EUR,753.6
2312,130,2023-07-31T20:22:30,EUR,312.17
2313,80,2024-10-29T13:43:30,EUR,95.13
2314,109,2024-09-18T13:23:54,EUR,18.61
2315,40,2023-12-17T12:17:41,EUR,283.99
2316,161,2023-08-05T20:49:31,EUR,25.56
2317,129,2023-04-17T01:29:26,EUR,336.0
2318,8,2025-08-01T23:36:04,EUR,123.02
2319,160,2024-01-27T14:14:07,EUR,213.18
2320,107,2023-02-02T21:47:16,EUR,406.64
2321,4,2025-05-12T03:19:57,EUR,366.33
2322,198,2024-10-14T09:27:46,EUR,37.72
2323,32,2023-09-16T19:55:25,EUR,134.87
2324,119,2024-07-26T05:08:14,EUR,460.94
2325,109,2025-02-02T13:34:46,EUR,312.55
2326,245,2024-08-03T02:51:00,EUR,261.42
2327,158,2024-04-25T18:16:44,EUR,345.38
2328,162,2024-04-27T10:22:59,EUR,175.11
2329,156,2023-12-11T09:07:49,EUR,191.41
2330,250,2023-10-25T10:29:10,EUR,213.7
2331,128,2024-09-18T17:21:30,EUR,364.56
2332,69,2023-01-31T00:08:56,EUR,279.31
2333,148,2025-01-28T11:33:53,EUR,96.19
2334,154,2025-04-20T10:20:45,EUR,409.45
2335,133,2023-08-23T00:08:02,EUR,384.81
2336,189,2024-12-18T04:09:00,EUR,443.27
2337,9,2023-11-23T06:34:27,EUR,355.56
2338,230,2024-04-19T10:08:49,EUR,39.78
2339,134,2024-04-21T08:15:55,EUR,378.99
2340,172,2025-08-18T04:22:16,EUR,253.13
2341,139,2024-03-30T04:44:30,EUR,273.26
2342,108,2023-03-19T14:06:00,EUR,296.26
2343,213,2023-08-03T20:19:35,EUR,354.62
2344,226,2023-12-02T19:09:09,EUR,335.67
2345,131,2023-08-28T16:46:03,EUR,203.82
2346,220,2025-05-20T12:08:57,EUR,465.78
2347,240,2025-08-12T02:23:23,EUR,256.26
2348,248,2023-12-09T09:05:01,EUR,321.86
2349,161,2024-11-20T10:02:10,EUR,171.3
2350,180,2023-07-28T08:32:40,EUR,769.0
2351,51,2024-09-30T19:49:02,EUR,542.35
2352,82,2025-01-03T05:07:11,EUR,130.96
2353,150,2025-08-18T08:36:32,EUR,167.07
2354,69,2023-05-07T02:57:14,EUR,268.9
2355,94,2024-05-29T17:55:26,EUR,386.41
2356,91,2024-03-30T10:59:46,EUR,20.89
2357,33,2023-03-04T20:53:39,EUR,194.62
2358,125,2024-09-18T00:53:53,EUR,300.85
2359,66,2023-05-01T06:40:34,EUR,323.75
2360,168,2023-07-09T18:01:27,EUR,110.78
2361,156,2025-07-15T04:10:14,EUR,392.34
2362,198,2024-08-18T21:21:12,EUR,214.8
2363,148,2024-02-24T00:51:07,EUR,174.44
2364,1,2024-05-20T14:19:34,EUR,95.79
2365,87,2024-12-25T16:14:55,EUR,245.48
2366,191,2023-11-27T14:26:11,EUR,297.46
2367,186,2024-09-21T01:42:48,EUR,270.13
2368,47,2025-04-06T13:45:50,EUR,449.89
2369,191,2023-10-26T12:44:04,EUR,388.8
2370,227,2024-10-15T22:52:40,EUR,22.25
2371,117,2023-04-13T05:18:44,EUR,349.05
2372,46,2024-04-04T18:09:55,EUR,513.73
2373,142,2024-11-27T14:20:00,EUR,33.97
2374,39,2023-12-24T18:45:54,EUR,434.74
2375,77,2024-05-26T08:41:53,EUR,129.3
2376,115,2023-02-16T23:27:28,EUR,282.61
2377,134,2024-12-20T22:04:42,EUR,383.24
2378,219,2024-09-29T20:04:10,EUR,17.01
2379,91,2025-01-03T16:37:53,EUR,214.68
2380,120,2023-08-12T20:10:21,EUR,253.42
2381,38,2024-02-01T16:57:49,EUR,23.44
2382,100,2023-11-25T16:21:08,EUR,550.08
2383,72,2023-07-11T07:41:49,EUR,345.59
2384,35,2023-11-20T16:04:34,EUR,250.06
2385,30,2025-04-23T14:42:21,EUR,537.07
2386,84,2025-06-13T18:56:48,EUR,206.35
2387,25,2025-01-25T07:11:35,EUR,376.07
2388,88,2024-08-10T21:37:29,EUR,242.05
2389,102,2023-05-02T23:41:09,EUR,178.02
2390,176,2024-06-29T05:36:18,EUR,629.06
2391,110,2023-08-13T16:45:38,EUR,143.78
2392,131,2023-07-16T22:43:53,EUR,656.33
2393,19,2025-06-14T02:39:15,EUR,256.64
2394,173,2024-01-29T18:06:54,EUR,763.77
2395,73,2023-06-10T23:12:59,EUR,332.37
2396,119,2023-03-12T21:09:12,EUR,279.12
2397,19,2024-09-05T12:49:55,EUR,38.55
2398,142,2025-03-15T14:37:25,EUR,182.67
2399,181,2024-04-14T16:28:44,EUR,526.65
2400,164,2023-05-19T10:00:07,EUR,54.64
2401,209,2025-01-09T08:51:20,EUR,305.38
2402,64,2023-08-21T04:27:12,EUR,280.09
2403,120,2023-05-09T04:12:35,EUR,228.2
2404,89,2024-08-21T06:05:01,EUR,126.68
2405,203,2024-08-06T15:24:36,EUR,560.88
2406,227,2024-01-13T20:56:08,EUR,592.42
2407,187,2024-07-25T11:26:05,EUR,264.5
2408,222,2023-09-09T10:47:04,EUR,253.97
2409,196,2023-04-09T23:40:42,EUR,91.07
2410,68,2023-04-22T07:46:35,EUR,518.24
2411,8,2023-04-23T10:22:57,EUR,172.58
2412,105,2025-06-09T05:05:00,EUR,244.3
2413,110,2025-05-10T02:40:40,EUR,316.46
2414,120,2023-02-28T11:14:06,EUR,491.01
2415,183,2023-01-04T07:21:51,EUR,119.5
2416,221,2024-10-24T13:15:28,EUR,475.95
2417,176,2023-06-20T00:32:29,EUR,22.58
2418,12,2025-06-02T16:23:38,EUR,21.77
2419,64,2024-01-29T06:00:13,EUR,581.75
2420,50,2024-06-23T07:46:28,EUR,500.32
2421,149,2023-02-26T17:09:24,EUR,332.54
2422,48,2025-07-27T04:58:59,EUR,419.3
2423,101,2023-09-17T21:50:58,EUR,397.05
2424,172,2025-07-24T08:04:04,EUR,201.15
2425,201,2023-06-17T20:42:36,EUR,60.6
2426,137,2024-10-05T18:15:31,EUR,262.61
2427,35,2025-04-14T11:26:08,EUR,396.37
2428,226,2023-07-17T19:00:39,EUR,364.2
2429,224,2024-04-05T22:20:48,EUR,288.63
2430,8,2025-05-17T06:18:20,EUR,299.41
2431,87,2023-08-10T00:58:51,EUR,305.27
2432,182,2024-09-14T13:26:38,EUR,277.0
2433,105,2025-05-21T02:06:17,EUR,485.58
2434,52,2023-10-20T07:08:12,EUR,302.65
2435,150,2024-10-25T02:43:51,EUR,556.7
2436,21,2023-11-10T13:12:18,EUR,170.29
2437,38,2024-01-11T10:12:08,EUR,45.74
2438,157,2024-12-27T01:06:58,EUR,1013.38
2439,132,2024-09-06T14:33:42,EUR,362.66
2440,92,2024-06-04T16:55:55,EUR,426.62
2441,4,2024-04-17T19:27:17,EUR,379.34
2442,76,2025-07-29T08:56:12,EUR,428.14
2443,67,2024-09-22T02:37:31,EUR,780.33
2444,194,2023-12-10T01:17:21,EUR,216.61
2445,91,2025-01-20T03:26:32,EUR,297.12
2446,1,2025-07-31T10:53:59,EUR,694.2
2447,87,2023-02-05T21:16:21,EUR,576.27
2448,6,2025-03-30T05:25:41,EUR,346.68
2449,153,2023-05-26T04:55:45,EUR,22.25
2450,145,2024-02-28T07:56:44,EUR,49.04
2451,12,2024-05-28T02:14:29,EUR,167.78
2452,218,2023-02-26T04:20:42,EUR,103.39
2453,136,2023-02-14T07:55:21,EUR,259.72
2454,193,2024-10-06T12:12:40,EUR,172.38
2455,93,2023-07-29T20:15:40,EUR,659.68
2456,241,2024-03-03T09:28:07,EUR,94.51
2457,142,2025-04-26T13:39:46,EUR,144.07
2458,176,2023-10-03T07:35:47,EUR,123.98
2459,56,2025-04-03T19:54:52,EUR,259.31
2460,189,2023-10-01T16:40:05,EUR,420.4
2461,49,2024-01-16T23:33:01,EUR,74.47
2462,113,2023-01-16T20:21:17,EUR,486.38
2463,136,2023-09-29T23:35:06,EUR,193.88
2464,148,2024-12-10T15:38:35,EUR,290.03
2465,97,2023-02-21T14:57:56,EUR,130.8
2466,177,2024-09-21T17:11:25,EUR,163.69
2467,106,2024-08-31T09:29:14,EUR,193.95
2468,54,2023-07-27T21:32:07,EUR,503.0
2469,37,2023-06-14T15:43:44,EUR,358.32
2470,41,2023-10-11T16:19:28,EUR,150.28
2471,88,2023-01-18T08:55:48,EUR,213.73
2472,51,2023-08-30T17:24:10,EUR,168.83
2473,167,2024-09-02T10:04:38,EUR,350.97
2474,41,2025-08-10T22:57:03,EUR,281.12
2475,11,2024-11-07T05:41:01,EUR,250.67
2476,147,2024-10-13T01:21:14,EUR,302.11
2477,77,2024-03-21T02:27:56,EUR,103.64
2478,1,2025-01-09T07:24:23,EUR,415.64
2479,108,2024-07-06T07:06:58,EUR,130.97
2480,76,2023-12-27T19:47:19,EUR,319.66
2481,200,2024-12-31T09:26:20,EUR,280.88
2482,245,2024-02-11T07:04:12,EUR,164.15
2483,12,2025-07-01T13:46:36,EUR,534.01
2484,240,2025-02-08T09:32:16,EUR,77.84
2485,45,2025-05-22T22:29:58,EUR,491.99
2486,220,2024-03-08T09:27:21,EUR,407.05
2487,197,2023-03-19T19:14:15,EUR,244.33
2488,153,2024-07-20T18:22:18,EUR,283.53
2489,174,2024-01-14T03:45:48,EUR,206.28
2490,175,2024-04-07T17:45:20,EUR,403.22
2491,175,2023-11-29T18:31:45,EUR,295.69
2492,194,2024-03-25T11:38:43,EUR,280.46
2493,222,2025-08-07T17:00:16,EUR,272.74
2494,127,2023-11-15T20:48:35,EUR,79.26
2495,82,2023-05-08T19:56:30,EUR,108.03
2496,156,2025-06-30T08:53:59,EUR,256.33
2497,84,2024-02-27T22:02:08,EUR,212.64
2498,76,2025-05-28T21:04:57,EUR,786.41
2499,243,2024-07-01T20:54:38,EUR,23.31
2500,41,2023-07-30T01:28:06,EUR,436.51
2501,2,2024-09-04T13:29:34,EUR,425.71
2502,29,2025-06-22T05:38:09,EUR,119.34
2503,51,2023-09-03T16:31:08,EUR,305.52
2504,10,2023-04-18T01:21:17,EUR,344.88
2505,210,2024-11-20T13:08:02,EUR,60.7
2506,118,2025-07-24T17:16:40,EUR,294.14
2507,39,2025-02-14T09:42:26,EUR,149.39
2508,84,2024-10-02T02:58:13,EUR,430.83
2509,155,2023-07-16T01:11:01,EUR,402.06
2510,131,2023-05-16T02:03:59,EUR,154.81
2511,94,2025-05-01T21:22:47,EUR,89.9
2512,2,2024-08-04T22:31:44,EUR,322.28
2513,169,2025-02-23T15:21:33,EUR,335.28
2514,12,2024-11-16T12:57:06,EUR,571.18
2515,235,2025-05-07T12:38:24,EUR,228.83
2516,55,2024-12-31T17:38:52,EUR,111.23
2517,207,2024-09-12T20:02:33,EUR,135.12
2518,101,2024-06-02T03:42:14,EUR,101.24
2519,152,2023-08-31T19:29:41,EUR,325.9
2520,28,2024-09-08T00:55:48,EUR,254.29
2521,182,2024-02-07T05:13:14,EUR,461.16
2522,146,2025-04-10T23:42:26,EUR,206.2
2523,173,2024-07-14T22:46:32,EUR,205.02
2524,181,2025-06-13T09:52:37,EUR,247.48
2525,122,2024-03-19T09:24:11,EUR,121.22
2526,108,2025-05-01T13:17:21,EUR,280.22
2527,32,2024-05-08T05:50:58,EUR,230.95
2528,195,2024-11-17T14:45:47,EUR,299.51
2529,172,2024-05-31T06:03:58,EUR,546.3
2530,41,2023-09-12T16:43:02,EUR,84.3
2531,104,2024-12-29T08:33:14,EUR,331.28
2532,48,2024-09-03T22:03:11,EUR,328.62
2533,250,2023-12-31T02:04:40,EUR,309.09
2534,118,2025-06-18T01:16:19,EUR,505.73
2535,124,2023-02-14T23:43:28,EUR,702.68
2536,152,2024-08-03T16:26:09,EUR,454.53
2537,184,2024-04-11T04:48:27,EUR,329.17
2538,165,2025-05-24T14:37:55,EUR,78.74
2539,165,2025-01-20T11:27:51,EUR,758.33
2540,65,2023-04-16T18:09:04,EUR,98.47
2541,47,2025-05-06T23:22:49,EUR,296.17
2542,188,2023-07-14T09:08:33,EUR,150.85
2543,220,2023-11-30T13:48:18,EUR,278.44
2544,171,2024-06-24T13:47:26,EUR,151.51
2545,223,2024-06-04T11:30:34,EUR,57.53
2546,126,2023-04-22T07:02:34,EUR,72.82
2547,49,2024-01-09T07:40:32,EUR,239.45
2548,38,2023-06-18T11:49:19,EUR,175.88
2549,69,2025-05-30T22:35:35,EUR,25.98
2550,204,2025-03-31T07:12:00,EUR,224.97
2551,31,2023-02-08T11:41:55,EUR,244.67
2552,113,2025-02-12T03:24:28,EUR,609.88
2553,178,2025-04-17T02:32:36,EUR,275.58
2554,158,2024-03-08T14:01:59,EUR,420.1
2555,187,2023-02-02T22:37:54,EUR,51.76
2556,75,2024-06-20T07:50:04,EUR,379.86
2557,4,2023-10-04T00:02:33,EUR,28.86
2558,155,2025-08-21T17:59:06,EUR,542.06
2559,192,2024-01-28T17:20:26,EUR,97.38
2560,234,2023-02-05T02:35:49,EUR,363.51
2561,59,2025-08-07T12:37:08,EUR,431.47
2562,30,2023-09-08T22:14:01,EUR,85.63
2563,229,2025-07-04T14:31:05,EUR,128.32
2564,124,2023-03-14T21:51:32,EUR,340.92
2565,35,2024-10-28T07:12:22,EUR,497.03
2566,134,2024-04-01T23:31:15,EUR,225.8
2567,18,2024-12-07T06:02:35,EUR,422.53
2568,201,2025-01-28T17:40:00,EUR,468.16
2569,29,2023-12-22T16:46:04,EUR,360.41
2570,59,2024-12-20T21:34:43,EUR,247.94
2571,145,2024-06-06T13:11:08,EUR,235.86
2572,224,2024-05-19T22:29:23,EUR,561.18
2573,69,2024-03-29T18:39:36,EUR,340.21
2574,49,2023-02-20T02:01:48,EUR,200.76
2575,162,2024-08-23T20:17:48,EUR,439.71
2576,86,2023-05-27T05:10:10,EUR,286.59
2577,131,2024-12-12T14:25:37,EUR,729.73
2578,160,2023-12-21T03:04:18,EUR,642.27
2579,250,2024-01-06T03:51:48,EUR,345.42
2580,174,2025-03-20T15:24:04,EUR,264.46
2581,44,2025-06-23T03:44:10,EUR,180.78
2582,103,2024-11-05T22:46:27,EUR,278.89
2583,243,2024-03-22T23:55:44,EUR,214.08
2584,92,2024-12-06T17:19:19,EUR,263.91
2585,125,2023-11-22T06:59:46,EUR,234.87
2586,141,2023-03-03T08:35:58,EUR,160.55
2587,98,2023-02-26T14:04:44,EUR,596.49
2588,17,2025-02-25T19:26:26,EUR,291.45
2589,82,2024-10-24T07:05:57,EUR,123.87
2590,249,2024-07-14T07:17:43,EUR,493.52
2591,250,2024-11-17T14:28:52,EUR,198.21
2592,231,2024-02-13T02:21:15,EUR,404.69
2593,5,2023-12-04T19:59:12,EUR,586.26
2594,101,2024-08-08T07:37:07,EUR,312.58
2595,118,2024-03-23T09:06:26,EUR,527.21
2596,64,2023-06-09T07:15:00,EUR,510.62
2597,98,2023-06-18T16:17:14,EUR,546.56
2598,54,2023-04-17T05:05:48,EUR,130.95
2599,47,2023-12-01T15:04:21,EUR,70.05
2600,149,2024-04-05T07:21:46,EUR,458.97
2601,231,2024-10-06T06:40:16,EUR,235.81
2602,184,2023-04-14T22:09:49,EUR,15.22
2603,250,2023-11-22T05:00:59,EUR,358.13
2604,70,2024-07-31T05:49:38,EUR,437.48
2605,147,2024-10-03T09:10:49,EUR,371.62
2606,48,2024-12-29T14:59:55,EUR,362.15
2607,52,2023-01-17T09:35:53,EUR,242.22
2608,228,2023-08-14T08:44:21,EUR,48.55
2609,75,2025-02-20T14:22:24,EUR,433.14
2610,190,2024-08-09T11:47:35,EUR,432.18
